id,age,job,marital,education,default_credit,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
7320,42,entrepreneur,married,primary,False,558,True,False,cellular,6,may,186,2,-1,0,unknown,False
7321,32,technician,single,tertiary,False,127,True,False,cellular,27,aug,20,17,-1,0,unknown,False
7322,43,technician,married,primary,False,4844,True,False,cellular,19,nov,434,1,-1,0,unknown,False
7323,26,student,single,unknown,False,826,False,False,cellular,29,jan,177,1,-1,0,unknown,False
7324,41,technician,single,secondary,False,30,False,False,unknown,23,may,1003,1,-1,0,unknown,False
7325,30,management,single,tertiary,False,2708,False,False,cellular,19,nov,479,1,-1,0,unknown,False
7326,42,services,married,secondary,False,108,True,True,cellular,13,may,225,2,365,7,failure,False
7327,34,blue-collar,married,secondary,False,577,False,False,unknown,14,may,337,1,-1,0,unknown,False
7328,20,student,single,tertiary,False,2764,True,False,unknown,29,may,139,2,-1,0,unknown,False
7329,45,unknown,married,unknown,False,2834,False,False,cellular,4,aug,112,1,-1,0,unknown,False
7330,58,retired,married,secondary,False,-324,True,False,cellular,7,may,229,2,-1,0,unknown,False
7331,51,management,married,tertiary,False,4,True,False,cellular,21,nov,58,2,-1,0,unknown,False
7332,55,management,married,unknown,False,559,False,False,cellular,28,jan,271,2,-1,0,unknown,False
7333,31,technician,single,secondary,False,271,True,False,cellular,5,may,269,1,-1,0,unknown,False
7334,42,housemaid,single,primary,False,5774,True,False,unknown,15,may,54,2,-1,0,unknown,False
7335,48,blue-collar,married,primary,False,816,True,False,cellular,31,jul,114,7,-1,0,unknown,False
7336,62,retired,married,secondary,False,3,False,False,cellular,4,aug,151,1,-1,0,unknown,False
7337,40,admin.,divorced,secondary,False,274,True,True,cellular,25,jul,53,4,-1,0,unknown,False
7338,37,management,married,tertiary,False,11265,False,False,unknown,18,jun,417,1,-1,0,unknown,False
7339,39,housemaid,divorced,secondary,False,70,False,False,cellular,4,jun,346,2,128,8,success,False
7340,34,blue-collar,married,secondary,False,405,True,False,unknown,21,may,103,1,-1,0,unknown,False
7341,52,technician,married,secondary,False,22755,True,False,unknown,29,may,70,2,-1,0,unknown,False
7342,35,admin.,married,secondary,False,557,True,False,cellular,17,jun,54,4,-1,0,unknown,False
7343,56,admin.,married,secondary,False,1554,True,True,cellular,6,feb,15,6,190,27,other,False
7344,37,blue-collar,married,primary,False,89,False,True,telephone,8,jul,336,4,-1,0,unknown,False
7345,35,blue-collar,married,secondary,False,444,True,False,cellular,15,apr,244,3,-1,0,unknown,False
7346,31,student,single,tertiary,False,4951,False,False,cellular,28,jun,150,3,-1,0,unknown,False
7347,42,admin.,single,secondary,False,30,True,False,cellular,4,feb,98,1,266,3,failure,False
7348,27,services,married,secondary,False,1,False,False,cellular,29,jan,528,3,-1,0,unknown,False
7349,33,technician,single,secondary,False,0,False,False,unknown,3,jul,1106,2,-1,0,unknown,False
7350,31,management,single,tertiary,False,0,True,False,cellular,30,apr,97,2,87,2,other,False
7351,53,blue-collar,married,secondary,False,1093,True,True,unknown,16,jun,244,3,-1,0,unknown,False
7352,56,technician,divorced,secondary,False,1561,False,False,cellular,13,aug,75,1,-1,0,unknown,False
7353,80,retired,married,primary,False,1861,False,False,telephone,14,apr,563,2,-1,0,unknown,False
7354,63,housemaid,married,primary,False,333,False,False,telephone,1,oct,321,1,-1,0,unknown,False
7355,37,entrepreneur,married,tertiary,False,342,True,False,unknown,6,jun,212,1,-1,0,unknown,False
7356,43,admin.,married,secondary,False,388,True,False,cellular,19,nov,111,2,-1,0,unknown,False
7357,62,retired,married,primary,False,1515,True,False,cellular,19,oct,131,1,187,2,failure,False
7358,25,admin.,single,secondary,False,654,False,False,cellular,8,apr,216,1,-1,0,unknown,False
7359,51,services,married,secondary,False,-467,False,False,unknown,9,jun,216,5,-1,0,unknown,False
7360,39,blue-collar,married,primary,False,398,True,False,cellular,12,may,256,1,-1,0,unknown,False
7361,47,technician,married,secondary,False,0,False,False,unknown,11,nov,74,1,-1,0,unknown,False
7362,39,blue-collar,married,primary,False,12848,True,False,unknown,5,jun,337,2,-1,0,unknown,False
7363,32,technician,single,secondary,False,5205,False,False,cellular,20,nov,352,1,-1,0,unknown,False
7364,30,management,married,tertiary,False,-181,True,False,cellular,19,nov,621,2,-1,0,unknown,False
7365,34,management,married,tertiary,False,250,False,False,cellular,9,dec,787,1,188,8,other,False
7366,41,admin.,divorced,secondary,False,110,True,True,cellular,5,feb,76,2,-1,0,unknown,False
7367,44,management,married,tertiary,False,445,False,True,telephone,6,feb,135,2,9,7,other,False
7368,43,management,married,tertiary,False,175,True,False,cellular,17,apr,129,4,337,1,other,False
7369,30,technician,single,secondary,False,458,False,False,cellular,20,nov,51,7,-1,0,unknown,False
7370,46,management,married,secondary,False,5127,False,False,cellular,6,aug,472,1,-1,0,unknown,False
7371,36,blue-collar,married,secondary,False,928,False,False,cellular,17,apr,224,3,-1,0,unknown,False
7372,56,admin.,married,secondary,False,105,False,False,telephone,15,jul,80,2,-1,0,unknown,False
7373,44,self-employed,single,tertiary,False,18558,True,False,cellular,20,nov,51,1,190,4,other,False
7374,37,technician,single,secondary,True,375,False,False,unknown,9,jun,223,2,-1,0,unknown,False
7375,36,management,divorced,tertiary,False,133,True,False,unknown,9,may,117,1,-1,0,unknown,False
7376,24,management,married,secondary,False,2278,True,False,unknown,27,may,77,4,-1,0,unknown,False
7377,49,technician,single,unknown,False,443,False,False,unknown,20,jun,25,11,-1,0,unknown,False
7378,69,services,married,unknown,False,23592,False,False,cellular,3,jul,837,3,-1,0,unknown,False
7379,47,housemaid,divorced,primary,False,61,False,False,cellular,29,jul,69,5,-1,0,unknown,False
7380,29,services,single,secondary,False,192,False,False,cellular,30,jan,327,4,-1,0,unknown,False
7381,31,technician,single,secondary,False,628,True,False,unknown,12,may,1083,2,-1,0,unknown,False
7382,42,management,married,secondary,False,372,True,False,telephone,31,jul,130,8,-1,0,unknown,False
7383,30,management,single,tertiary,False,222,False,True,cellular,4,feb,111,1,204,2,other,False
7384,26,admin.,married,secondary,False,2469,False,False,cellular,16,jul,136,8,-1,0,unknown,False
7385,37,unemployed,married,secondary,False,459,False,False,cellular,20,nov,109,4,-1,0,unknown,False
7386,28,blue-collar,married,primary,False,254,True,False,cellular,20,apr,149,2,-1,0,unknown,False
7387,36,management,divorced,tertiary,False,563,False,False,unknown,20,jun,10,4,-1,0,unknown,False
7388,46,blue-collar,married,primary,False,-29,True,False,unknown,12,may,322,1,-1,0,unknown,False
7389,58,blue-collar,married,primary,False,494,False,False,cellular,14,aug,171,10,-1,0,unknown,False
7390,46,blue-collar,married,secondary,False,781,False,False,unknown,13,may,152,1,-1,0,unknown,False
7391,47,management,married,primary,False,2793,True,False,telephone,25,jul,102,4,-1,0,unknown,False
7392,50,services,married,secondary,False,1134,False,False,unknown,18,jun,53,2,-1,0,unknown,False
7393,47,technician,married,tertiary,False,4568,False,False,unknown,9,jun,100,1,-1,0,unknown,False
7394,26,student,single,secondary,False,0,True,False,unknown,5,may,610,2,-1,0,unknown,False
7395,42,technician,married,tertiary,False,1189,False,False,unknown,5,jun,323,3,-1,0,unknown,False
7396,34,technician,single,secondary,False,692,True,False,unknown,20,may,254,1,-1,0,unknown,False
7397,46,management,married,tertiary,False,716,True,True,cellular,8,may,557,1,172,1,failure,False
7398,51,admin.,divorced,secondary,False,520,False,True,cellular,10,jul,157,1,-1,0,unknown,False
7399,52,unemployed,married,tertiary,False,2133,False,True,cellular,18,jul,90,1,-1,0,unknown,False
7400,38,technician,single,secondary,False,0,False,False,cellular,22,aug,305,2,-1,0,unknown,False
7401,44,management,married,tertiary,False,70,False,False,cellular,20,aug,165,3,-1,0,unknown,False
7402,52,admin.,single,unknown,False,872,True,False,telephone,18,may,82,6,335,1,other,False
7403,32,management,married,tertiary,False,2458,True,False,cellular,4,may,77,2,-1,0,unknown,False
7404,35,self-employed,single,tertiary,False,-30,False,False,cellular,4,feb,218,2,-1,0,unknown,False
7405,36,blue-collar,married,primary,False,409,True,False,unknown,11,jun,81,3,-1,0,unknown,False
7406,37,self-employed,divorced,tertiary,False,60,False,True,unknown,4,jul,426,3,-1,0,unknown,False
7407,26,management,divorced,tertiary,False,667,False,False,telephone,19,jun,177,2,-1,0,unknown,False
7408,32,admin.,single,secondary,False,620,False,False,cellular,17,apr,211,2,343,3,failure,False
7409,46,admin.,divorced,secondary,False,-60,False,False,cellular,17,nov,117,1,-1,0,unknown,False
7410,50,entrepreneur,married,primary,False,237,True,True,unknown,30,may,184,4,-1,0,unknown,False
7411,43,management,married,secondary,False,373,True,False,unknown,28,may,54,1,-1,0,unknown,False
7412,55,unemployed,married,primary,False,1221,False,True,cellular,8,jul,108,1,-1,0,unknown,False
7413,35,blue-collar,married,secondary,False,0,True,True,cellular,8,apr,519,1,-1,0,unknown,False
7414,45,technician,married,secondary,False,999,True,False,unknown,16,may,656,2,-1,0,unknown,False
7415,48,technician,married,unknown,False,67,True,False,unknown,14,may,328,4,-1,0,unknown,False
7416,31,technician,married,secondary,True,-463,True,False,unknown,28,may,210,1,-1,0,unknown,False
7417,46,blue-collar,married,primary,False,7934,True,False,unknown,19,may,123,1,-1,0,unknown,False
7418,50,entrepreneur,divorced,tertiary,False,816,False,False,cellular,19,nov,630,1,-1,0,unknown,False
7419,53,technician,married,tertiary,False,2557,False,False,cellular,29,jul,95,4,182,7,success,False
7420,36,entrepreneur,married,secondary,False,546,False,False,cellular,9,feb,297,3,-1,0,unknown,False
7421,50,entrepreneur,married,secondary,False,78,False,False,telephone,4,jun,143,1,-1,0,unknown,False
7422,40,management,married,tertiary,False,24450,False,False,cellular,25,aug,73,2,-1,0,unknown,False
7423,39,admin.,divorced,secondary,False,765,False,False,unknown,9,jun,155,3,-1,0,unknown,False
7424,38,management,single,tertiary,False,91,True,False,unknown,19,may,492,9,-1,0,unknown,False
7425,32,technician,single,tertiary,False,703,True,False,cellular,3,feb,489,2,271,2,success,False
7426,31,technician,married,secondary,False,589,True,True,unknown,21,may,151,1,-1,0,unknown,False
7427,41,admin.,married,secondary,False,0,False,False,unknown,20,jun,89,1,-1,0,unknown,False
7428,41,self-employed,single,tertiary,False,1755,False,False,unknown,11,jun,152,10,-1,0,unknown,False
7429,58,retired,married,primary,False,269,True,False,unknown,16,may,38,2,-1,0,unknown,False
7430,36,technician,married,secondary,False,432,True,False,cellular,11,may,61,3,255,2,failure,False
7431,54,self-employed,divorced,primary,False,4382,True,False,telephone,18,may,193,4,-1,0,unknown,False
7432,32,services,married,secondary,False,109,True,False,unknown,2,jun,364,13,-1,0,unknown,False
7433,54,retired,divorced,primary,False,52,False,False,unknown,19,jun,184,3,-1,0,unknown,False
7434,46,blue-collar,married,secondary,False,922,False,True,cellular,14,jul,151,2,-1,0,unknown,False
7435,31,blue-collar,married,secondary,False,1779,True,False,unknown,5,jun,85,2,-1,0,unknown,False
7436,34,technician,divorced,secondary,False,8,True,False,cellular,6,may,569,2,-1,0,unknown,False
7437,46,blue-collar,married,primary,False,-271,True,False,cellular,25,jul,65,2,-1,0,unknown,False
7438,45,admin.,married,secondary,False,0,False,False,cellular,19,aug,145,10,-1,0,unknown,False
7439,30,management,married,tertiary,False,14,False,False,cellular,24,jul,90,2,-1,0,unknown,False
7440,38,admin.,married,secondary,False,215,True,True,unknown,6,jun,173,2,-1,0,unknown,False
7441,31,student,single,tertiary,False,307,False,False,cellular,20,nov,597,2,-1,0,unknown,False
7442,30,entrepreneur,single,secondary,False,265,True,True,unknown,3,jun,67,10,-1,0,unknown,False
7443,43,admin.,married,secondary,False,323,True,True,cellular,12,may,43,3,369,2,failure,False
7444,26,management,single,tertiary,False,800,True,False,cellular,30,jan,405,2,-1,0,unknown,False
7445,32,technician,single,tertiary,False,392,True,False,cellular,21,nov,148,2,-1,0,unknown,False
7446,33,services,single,secondary,False,406,True,False,cellular,5,feb,61,1,275,1,failure,False
7447,40,blue-collar,married,primary,False,104,True,False,unknown,26,may,470,2,-1,0,unknown,False
7448,47,housemaid,divorced,secondary,False,1453,False,False,unknown,12,jun,303,1,-1,0,unknown,False
7449,34,blue-collar,single,tertiary,False,1168,False,False,cellular,6,feb,163,2,-1,0,unknown,False
7450,39,blue-collar,married,primary,False,766,True,False,unknown,3,jun,350,3,-1,0,unknown,False
7451,49,blue-collar,married,tertiary,False,1784,False,False,unknown,12,jun,753,1,-1,0,unknown,False
7452,41,blue-collar,divorced,secondary,False,3,True,False,cellular,31,jul,228,4,-1,0,unknown,False
7453,45,technician,married,secondary,False,1412,True,False,cellular,11,may,764,4,-1,0,unknown,False
7454,45,technician,married,secondary,False,-312,True,False,cellular,16,jul,268,1,-1,0,unknown,False
7455,54,housemaid,married,primary,False,167,True,False,cellular,22,jul,106,2,-1,0,unknown,False
7456,34,services,single,secondary,False,1239,True,False,unknown,23,may,164,1,-1,0,unknown,False
7457,44,blue-collar,married,secondary,False,776,True,False,unknown,29,may,306,1,-1,0,unknown,False
7458,56,admin.,single,secondary,False,-13,False,False,unknown,16,jun,52,3,-1,0,unknown,False
7459,60,admin.,divorced,secondary,False,4519,False,False,cellular,2,feb,152,1,-1,0,unknown,False
7460,56,retired,married,tertiary,False,5769,False,False,unknown,20,jun,15,3,-1,0,unknown,False
7461,60,retired,married,primary,False,414,False,False,unknown,8,may,395,1,-1,0,unknown,False
7462,57,entrepreneur,married,tertiary,False,958,False,False,unknown,6,jun,250,2,-1,0,unknown,False
7463,29,blue-collar,single,secondary,False,922,True,False,cellular,18,may,72,1,-1,0,unknown,False
7464,39,management,married,secondary,False,1585,True,False,cellular,30,jan,82,2,-1,0,unknown,False
7465,33,blue-collar,single,primary,False,910,True,False,cellular,20,apr,42,1,-1,0,unknown,False
7466,61,retired,married,primary,False,3738,False,False,telephone,6,feb,188,1,-1,0,unknown,False
7467,58,management,single,tertiary,False,1387,True,False,telephone,3,feb,140,6,6,6,other,False
7468,27,blue-collar,single,secondary,True,-3,True,False,unknown,19,may,265,5,-1,0,unknown,False
7469,37,services,married,secondary,False,144,True,False,cellular,20,apr,724,2,-1,0,unknown,False
7470,34,technician,single,secondary,True,103,True,True,cellular,24,jul,147,1,-1,0,unknown,False
7471,35,admin.,married,secondary,False,0,True,False,cellular,20,apr,18,5,-1,0,unknown,False
7472,35,management,married,tertiary,False,-547,True,False,cellular,14,aug,101,2,-1,0,unknown,False
7473,49,management,divorced,tertiary,False,9326,True,False,unknown,3,jun,166,1,-1,0,unknown,False
7474,34,services,divorced,secondary,False,1281,False,False,cellular,5,feb,237,1,-1,0,unknown,False
7475,34,blue-collar,married,primary,False,267,True,False,unknown,7,may,362,1,-1,0,unknown,False
7476,48,management,married,tertiary,True,0,False,True,cellular,9,feb,18,8,-1,0,unknown,False
7477,55,admin.,married,secondary,False,512,False,False,cellular,18,aug,115,4,-1,0,unknown,False
7478,47,admin.,single,secondary,False,3531,True,False,cellular,7,jul,49,6,-1,0,unknown,False
7479,52,management,married,tertiary,False,4358,False,False,telephone,31,jul,30,7,-1,0,unknown,False
7480,30,management,single,tertiary,False,222,True,False,cellular,12,aug,112,4,-1,0,unknown,False
7481,54,retired,divorced,primary,False,22,False,False,unknown,20,jun,23,4,-1,0,unknown,False
7482,40,management,divorced,tertiary,False,37,True,False,unknown,16,may,412,1,-1,0,unknown,False
7483,43,technician,married,tertiary,False,591,True,False,cellular,8,aug,889,2,-1,0,unknown,False
7484,53,management,married,tertiary,False,12,False,False,cellular,27,aug,345,10,-1,0,unknown,False
7485,25,admin.,single,secondary,False,131,True,True,unknown,9,may,237,1,-1,0,unknown,False
7486,51,admin.,divorced,secondary,False,228,True,False,unknown,6,may,136,1,-1,0,unknown,False
